0	1.000000000000000
1	1.000000000000000
2	0.528367710664772
3	0.326206154849050
4	0.247604773373326
5	0.216013775786497
6	0.187939506397812
7	0.156878135769837
8	0.135680755621692
9	0.124731152941682
10	0.114613889900724
11	0.102440318090412
12	0.092808215643861
13	0.087125934388708
14	0.082068058937305
15	0.075663246363420
16	0.070075834924956
17	0.066682832828006
18	0.063633507828089
19	0.059668116244719
20	0.056094172848868
21	0.053777179431154
22	0.051739103298850
23	0.049101171669873
24	0.046566323391323
25	0.044898480639896
26	0.043460643575178
27	0.041546447463952
28	0.039687267947969
29	0.038421619901497
30	0.037328510302295
31	0.035912600714175
32	0.034473806295755
33	0.033468994330689
34	0.032634484562260
35	0.031525657033100
36	0.030384590855307
37	0.029579256112696
38	0.028899684597041
39	0.028023395786893
40	0.027099150841520
41	0.026421795081547
42	0.025873884497509
43	0.025159472304713
44	0.024388193513985
45	0.023824586912317
46	0.023361856543967
47	0.022769426124451
48	0.022126364051946
49	0.021636524278646
50	0.021246197598318
51	0.020751681183766
52	0.020197064582657
53	0.019776255703275
54	0.019440399060290
55	0.019015540136533
56	0.018542146871670
57	0.018170287111111
58	0.017876101929918
59	0.017515004710696
60	0.017098756198151
61	0.016769984951198
62	0.016513819914837
63	0.016196204776843
64	0.015832926052872
65	0.015540025096142
66	0.015309301357967
67	0.015034297230392
68	0.014711714657397
69	0.014446525423731
70	0.014243023468555
71	0.013998007787333
72	0.013710510018381
73	0.013472769132626
74	0.013286439070351
75	0.013069878582547
76	0.012813264346606
77	0.012594459238342
78	0.012427297638114
79	0.012233297081714
80	0.012000550906599
81	0.011802692346410
82	0.011648646407913
83	0.011473596717746
84	0.011264799131597
85	0.011081183132896
86	0.010940205500516
87	0.010782931217486
88	0.010591289601815
89	0.010423238402580
90	0.010293214284938
91	0.010148845033317
92	0.009975569797716
93	0.009819312809189
94	0.009698051271552
95	0.009567688501817
96	0.009407745829782
97	0.009262759175556
98	0.009150850025304
99	0.009029872827849
100	0.008883655485695
101	0.008748960929737
102	0.008643148244804
103	0.008532856733718
104	0.008397750160344
105	0.008271229252625
106	0.008173146278137
107	0.008070356935779
108	0.007945306290010
109	0.007827752954063
110	0.007734397496453
111	0.007639409460659
112	0.007523917081302
113	0.007412600861116
114	0.007325263967521
115	0.007236734804291
116	0.007128672356923
117	0.007024882202029
118	0.006941716007594
119	0.006858710168114
120	0.006758784756607
121	0.006660209612806
122	0.006581458213795
123	0.006504121733844
124	0.006409970685854
125	0.006317407136760
126	0.006242598123784
127	0.006169229148407
128	0.006081754575790
129	0.005993940325258
130	0.005922306623643
131	0.005853797958808
132	0.005771230987132
133	0.005688124140044
134	0.005620299686152
135	0.005555038435069
136	0.005477923363638
137	0.005399544974443
138	0.005334438494906
139	0.005273470372930
140	0.005201170030375
141	0.005126856262599
142	0.005065546629009
143	0.005007802515572
144	0.004940016952640
145	0.004870313795818
146	0.004811545816233
147	0.004757264581305
148	0.004693975422178
149	0.004627701630690
150	0.004572181444463
151	0.004520982912758
152	0.004461304530232
153	0.004399153049477
154	0.004346125712349
155	0.004297613312272
156	0.004241994011162
157	0.004182932042720
158	0.004132532284243
159	0.004086927992775
160	0.004034313002747
161	0.003978727021789
162	0.003930807947599
163	0.003887321328795
164	0.003838191811221
165	0.003785528479917
166	0.003739701443165
167	0.003698829666449
168	0.003652362391984
169	0.003602531484877
170	0.003559103828462
171	0.003520031587133
172	0.003476419199154
173	0.003429377475733
174	0.003387684333367
175	0.003350826349548
176	0.003309687299446
177	0.003264960340155
178	0.003225462636865
179	0.003190269889995
180	0.003151404083003
181	0.003109271160186
182	0.003071341454169
183	0.003037933185513
184	0.003001379598900
185	0.002961217219933
186	0.002925177785384
187	0.002893382708126
188	0.002858661816447
189	0.002820811921483
190	0.002786298566033
191	0.002755910222022
192	0.002723286123707
193	0.002687223107775
194	0.002654274727961
195	0.002625438601615
196	0.002594370995617
197	0.002560277999230
198	0.002528846545774
199	0.002501156695104
200	0.002471908678886
201	0.002439516115191
202	0.002409375429857
203	0.002383111631104
204	0.002355277864967
205	0.002324521542550
206	0.002295854069752
207	0.002270602922965
208	0.002244280919931
209	0.002215157061223
210	0.002187604005877
211	0.002163593664803
212	0.002138614856662
213	0.002110858211320
214	0.002084667854328
215	0.002061629769305
216	0.002037882708957
217	0.002011656374650
218	0.001986500298409
219	0.001964495215754
220	0.001942027036075
221	0.001916993498784
222	0.001893038035009
223	0.001872001040584
224	0.001850554361338
225	0.001826898691159
226	0.001803960220504
227	0.001783775530803
228	0.001763509955420
229	0.001740955980805
230	0.001719043555480
231	0.001699809906596
232	0.001680440502363
233	0.001659080075671
234	0.001638181491339
235	0.001619679314340
236	0.001601354880335
237	0.001581053601035
238	0.001561034954213
239	0.001543427232799
240	0.001525941850825
241	0.001506654912548
242	0.001487623688073
243	0.001470691338919
244	0.001454097668641
245	0.001435835039729
246	0.001417589360420
247	0.001401459342770
248	0.001385682392939
249	0.001368290189494
250	0.001350967414704
251	0.001335505987552
252	0.001320480091196
253	0.001304053168008
254	0.001287477315778
255	0.001272714315697
256	0.001258475719714
257	0.001242829740506
258	0.001227089755288
