0	1.000000000000000
1	0.350358798876889
2	0.183544514439151
3	0.124236768215764
4	0.095659981679407
5	0.078816751123411
6	0.067597491348304
7	0.059519973954235
8	0.053388086084992
9	0.048551727449459
10	0.044625405349099
11	0.041365084842508
12	0.038608232477563
13	0.036242116078317
14	0.034185910541214
15	0.032380045727291
16	0.030779580310332
17	0.029349924503148
18	0.028063990360816
19	0.026900240646192
20	0.025841320711817
21	0.024873078848966
22	0.023983851619224
23	0.023163933748929
24	0.022405178998522
25	0.021700695556205
26	0.021044610697619
27	0.020431886911716
28	0.019858176755087
29	0.019319707190571
30	0.018813186614236
31	0.018335729514856
32	0.017884794962974
33	0.017458136039650
34	0.017053757987925
35	0.016669883371090
36	0.016304922898646
37	0.015957450866723
38	0.015626184378569
39	0.015309965679483
40	0.015007747071806
41	0.014718577978303
42	0.014441593803204
43	0.014176006304417
44	0.013921095241654
45	0.013676201106319
46	0.013440718772223
47	0.013214091933076
48	0.012995808214659
49	0.012785394867552
50	0.012582414961050
51	0.012386464011146
52	0.012197166985556
53	0.012014175637219
54	0.011837166124750
55	0.011665836884246
56	0.011499906721817
57	0.011339113100440
58	0.011183210598287
59	0.011031969518706
60	0.010885174634645
61	0.010742624052483
62	0.010604128182165
63	0.010469508802126
64	0.010338598208941
65	0.010211238442811
66	0.010087280581068
67	0.009966584092788
68	0.009849016248396
69	0.009734451578844
70	0.009622771379542
71	0.009513863254752
72	0.009407620698623
73	0.009303942709467
74	0.009202733434197
75	0.009103901840218
76	0.009007361412299
77	0.008913029872231
78	0.008820828919280
79	0.008730683989649
80	0.008642524033331
81	0.008556281306907
82	0.008471891180946
83	0.008389291960835
84	0.008308424719941
85	0.008229233144119
86	0.008151663386676
87	0.008075663932975
88	0.008001185473928
89	0.007928180787707
90	0.007856604629054
91	0.007786413625616
92	0.007717566180795
93	0.007650022382633
94	0.007583743918297
95	0.007518693993766
96	0.007454837258346
97	0.007392139733692
98	0.007330568746998
99	0.007270092868097
100	0.007210681850188
101	0.007152306573957
102	0.007094938994851
103	0.007038552093325
104	0.006983119827833
105	0.006928617090417
106	0.006875019664709
107	0.006822304186202
108	0.006770448104640
109	0.006719429648406
110	0.006669227790775
111	0.006619822217919
112	0.006571193298571
113	0.006523322055222
114	0.006476190136796
115	0.006429779792679
116	0.006384073848049
117	0.006339055680422
118	0.006294709197341
119	0.006251018815151
120	0.006207969438793
121	0.006165546442560
122	0.006123735651766
